emailDate,hour,value,,day
17/08/2001,20,1,17/08/2001,
17/08/2001,21,1,17/08/2001,
17/08/2001,23,2,17/08/2001,
18/08/2001,0,2,18/08/2001,
18/08/2001,1,3,18/08/2001,
18/08/2001,4,1,18/08/2001,
18/08/2001,6,3,18/08/2001,
18/08/2001,8,5,18/08/2001,
18/08/2001,9,3,18/08/2001,
18/08/2001,11,1,18/08/2001,
18/08/2001,12,1,18/08/2001,
18/08/2001,14,1,18/08/2001,
18/08/2001,15,1,18/08/2001,
18/08/2001,16,2,18/08/2001,
18/08/2001,17,1,18/08/2001,
18/08/2001,18,3,18/08/2001,
18/08/2001,20,2,18/08/2001,
19/08/2001,6,1,19/08/2001,
19/08/2001,7,1,19/08/2001,
19/08/2001,8,1,19/08/2001,
19/08/2001,9,5,19/08/2001,
19/08/2001,10,1,19/08/2001,
19/08/2001,12,5,19/08/2001,
19/08/2001,14,2,19/08/2001,
19/08/2001,15,1,19/08/2001,
19/08/2001,16,2,19/08/2001,
19/08/2001,17,2,19/08/2001,
19/08/2001,18,7,19/08/2001,
19/08/2001,19,22,19/08/2001,
19/08/2001,21,1,19/08/2001,
20/08/2001,2,3,20/08/2001,
20/08/2001,4,6,20/08/2001,
20/08/2001,5,12,20/08/2001,
20/08/2001,6,35,20/08/2001,
20/08/2001,7,35,20/08/2001,
20/08/2001,8,34,20/08/2001,
20/08/2001,9,35,20/08/2001,
20/08/2001,10,18,20/08/2001,
20/08/2001,11,31,20/08/2001,
20/08/2001,12,35,20/08/2001,
20/08/2001,13,18,20/08/2001,
20/08/2001,14,28,20/08/2001,
20/08/2001,15,30,20/08/2001,
20/08/2001,16,15,20/08/2001,
20/08/2001,17,8,20/08/2001,
20/08/2001,18,5,20/08/2001,
20/08/2001,19,6,20/08/2001,
20/08/2001,20,4,20/08/2001,
20/08/2001,21,8,20/08/2001,
20/08/2001,23,2,20/08/2001,
21/08/2001,1,2,21/08/2001,
21/08/2001,2,2,21/08/2001,
21/08/2001,4,6,21/08/2001,
21/08/2001,5,12,21/08/2001,
21/08/2001,6,28,21/08/2001,
21/08/2001,7,31,21/08/2001,
21/08/2001,8,33,21/08/2001,
21/08/2001,9,27,21/08/2001,
21/08/2001,10,16,21/08/2001,
21/08/2001,11,28,21/08/2001,
21/08/2001,12,33,21/08/2001,
21/08/2001,13,15,21/08/2001,
21/08/2001,14,50,21/08/2001,
21/08/2001,15,38,21/08/2001,
21/08/2001,16,18,21/08/2001,
21/08/2001,17,7,21/08/2001,
21/08/2001,18,5,21/08/2001,
21/08/2001,19,11,21/08/2001,
21/08/2001,20,1,21/08/2001,
21/08/2001,21,3,21/08/2001,
21/08/2001,22,3,21/08/2001,
21/08/2001,23,1,21/08/2001,
22/08/2001,0,2,22/08/2001,
22/08/2001,1,1,22/08/2001,
22/08/2001,2,2,22/08/2001,
22/08/2001,4,6,22/08/2001,
22/08/2001,5,9,22/08/2001,
22/08/2001,6,21,22/08/2001,
22/08/2001,7,29,22/08/2001,
22/08/2001,8,32,22/08/2001,
22/08/2001,9,33,22/08/2001,
22/08/2001,10,23,22/08/2001,
22/08/2001,11,18,22/08/2001,
22/08/2001,12,25,22/08/2001,
22/08/2001,13,19,22/08/2001,
22/08/2001,14,29,22/08/2001,
22/08/2001,15,25,22/08/2001,
22/08/2001,16,12,22/08/2001,
22/08/2001,17,8,22/08/2001,
22/08/2001,18,4,22/08/2001,
22/08/2001,19,2,22/08/2001,
22/08/2001,20,1,22/08/2001,
22/08/2001,21,5,22/08/2001,
23/08/2001,0,1,23/08/2001,
23/08/2001,3,1,23/08/2001,
23/08/2001,4,5,23/08/2001,
23/08/2001,5,22,23/08/2001,
23/08/2001,6,33,23/08/2001,
23/08/2001,7,29,23/08/2001,
23/08/2001,8,17,23/08/2001,
23/08/2001,9,21,23/08/2001,
23/08/2001,10,16,23/08/2001,
23/08/2001,11,31,23/08/2001,
23/08/2001,12,31,23/08/2001,
23/08/2001,13,33,23/08/2001,
23/08/2001,14,22,23/08/2001,
23/08/2001,15,28,23/08/2001,
23/08/2001,16,16,23/08/2001,
23/08/2001,17,14,23/08/2001,
23/08/2001,18,2,23/08/2001,
23/08/2001,20,4,23/08/2001,
23/08/2001,23,22,23/08/2001,
24/08/2001,1,2,24/08/2001,
24/08/2001,2,1,24/08/2001,
24/08/2001,3,1,24/08/2001,
24/08/2001,4,4,24/08/2001,
24/08/2001,5,14,24/08/2001,
24/08/2001,6,19,24/08/2001,
24/08/2001,7,33,24/08/2001,
24/08/2001,8,28,24/08/2001,
24/08/2001,9,40,24/08/2001,
24/08/2001,10,24,24/08/2001,
24/08/2001,11,19,24/08/2001,
24/08/2001,12,32,24/08/2001,
24/08/2001,13,29,24/08/2001,
24/08/2001,14,23,24/08/2001,
24/08/2001,15,13,24/08/2001,
24/08/2001,16,4,24/08/2001,
24/08/2001,17,5,24/08/2001,
24/08/2001,18,2,24/08/2001,
24/08/2001,20,2,24/08/2001,
24/08/2001,21,1,24/08/2001,
24/08/2001,23,3,24/08/2001,
25/08/2001,0,1,25/08/2001,
25/08/2001,5,1,25/08/2001,
25/08/2001,7,1,25/08/2001,
25/08/2001,8,4,25/08/2001,
25/08/2001,9,11,25/08/2001,
25/08/2001,10,1,25/08/2001,
25/08/2001,11,2,25/08/2001,
25/08/2001,12,1,25/08/2001,
25/08/2001,13,5,25/08/2001,
25/08/2001,14,5,25/08/2001,
25/08/2001,15,3,25/08/2001,
25/08/2001,16,2,25/08/2001,
25/08/2001,17,1,25/08/2001,
25/08/2001,18,1,25/08/2001,
25/08/2001,21,2,25/08/2001,
26/08/2001,4,1,26/08/2001,
26/08/2001,5,5,26/08/2001,
26/08/2001,6,3,26/08/2001,
26/08/2001,7,1,26/08/2001,
26/08/2001,11,6,26/08/2001,
26/08/2001,13,2,26/08/2001,
26/08/2001,14,10,26/08/2001,
26/08/2001,15,3,26/08/2001,
26/08/2001,17,1,26/08/2001,
26/08/2001,18,2,26/08/2001,
26/08/2001,19,1,26/08/2001,
26/08/2001,21,2,26/08/2001,
26/08/2001,22,23,26/08/2001,
26/08/2001,23,2,26/08/2001,
27/08/2001,3,3,27/08/2001,
27/08/2001,4,5,27/08/2001,
27/08/2001,5,17,27/08/2001,
27/08/2001,6,18,27/08/2001,
27/08/2001,7,36,27/08/2001,
27/08/2001,8,19,27/08/2001,
27/08/2001,9,33,27/08/2001,
27/08/2001,10,21,27/08/2001,
27/08/2001,11,32,27/08/2001,
27/08/2001,12,51,27/08/2001,
27/08/2001,13,31,27/08/2001,
27/08/2001,14,32,27/08/2001,
27/08/2001,15,38,27/08/2001,
27/08/2001,16,7,27/08/2001,
27/08/2001,17,17,27/08/2001,
27/08/2001,18,6,27/08/2001,
27/08/2001,19,3,27/08/2001,
27/08/2001,20,3,27/08/2001,
27/08/2001,21,1,27/08/2001,
28/08/2001,0,1,28/08/2001,
28/08/2001,3,1,28/08/2001,
28/08/2001,4,5,28/08/2001,
28/08/2001,5,10,28/08/2001,
28/08/2001,6,33,28/08/2001,
28/08/2001,7,44,28/08/2001,
28/08/2001,8,40,28/08/2001,
28/08/2001,9,29,28/08/2001,
28/08/2001,10,22,28/08/2001,
28/08/2001,11,38,28/08/2001,
28/08/2001,12,23,28/08/2001,
28/08/2001,13,34,28/08/2001,
28/08/2001,14,42,28/08/2001,
28/08/2001,15,35,28/08/2001,
28/08/2001,16,20,28/08/2001,
28/08/2001,17,17,28/08/2001,
28/08/2001,18,8,28/08/2001,
28/08/2001,19,1,28/08/2001,
28/08/2001,21,3,28/08/2001,
28/08/2001,22,5,28/08/2001,
29/08/2001,0,2,29/08/2001,
29/08/2001,3,1,29/08/2001,
29/08/2001,5,12,29/08/2001,
29/08/2001,6,20,29/08/2001,
29/08/2001,7,24,29/08/2001,
29/08/2001,8,30,29/08/2001,
29/08/2001,9,25,29/08/2001,
29/08/2001,10,25,29/08/2001,
29/08/2001,11,23,29/08/2001,
29/08/2001,12,32,29/08/2001,
29/08/2001,13,22,29/08/2001,
29/08/2001,14,33,29/08/2001,
29/08/2001,15,36,29/08/2001,
29/08/2001,16,19,29/08/2001,
29/08/2001,17,4,29/08/2001,
29/08/2001,18,4,29/08/2001,
29/08/2001,19,2,29/08/2001,
29/08/2001,20,1,29/08/2001,
29/08/2001,21,11,29/08/2001,
30/08/2001,0,1,30/08/2001,
30/08/2001,1,1,30/08/2001,
30/08/2001,2,1,30/08/2001,
30/08/2001,3,3,30/08/2001,
30/08/2001,5,3,30/08/2001,
30/08/2001,6,16,30/08/2001,
30/08/2001,7,24,30/08/2001,
30/08/2001,8,38,30/08/2001,
30/08/2001,9,35,30/08/2001,
30/08/2001,10,25,30/08/2001,
30/08/2001,11,40,30/08/2001,
30/08/2001,12,37,30/08/2001,
30/08/2001,13,24,30/08/2001,
30/08/2001,14,28,30/08/2001,
30/08/2001,15,30,30/08/2001,
30/08/2001,16,16,30/08/2001,
30/08/2001,17,7,30/08/2001,
30/08/2001,18,18,30/08/2001,
30/08/2001,19,20,30/08/2001,
30/08/2001,20,1,30/08/2001,
30/08/2001,22,3,30/08/2001,
31/08/2001,0,2,31/08/2001,
31/08/2001,1,1,31/08/2001,
31/08/2001,3,1,31/08/2001,
31/08/2001,4,4,31/08/2001,
31/08/2001,5,12,31/08/2001,
31/08/2001,6,15,31/08/2001,
31/08/2001,7,17,31/08/2001,
31/08/2001,8,30,31/08/2001,
31/08/2001,9,24,31/08/2001,
31/08/2001,10,16,31/08/2001,
31/08/2001,11,15,31/08/2001,
31/08/2001,12,29,31/08/2001,
31/08/2001,13,20,31/08/2001,
31/08/2001,14,33,31/08/2001,
31/08/2001,15,23,31/08/2001,
31/08/2001,16,21,31/08/2001,
31/08/2001,17,5,31/08/2001,
31/08/2001,18,3,31/08/2001,
31/08/2001,19,2,31/08/2001,
31/08/2001,23,1,31/08/2001,
9/1/2001,4,1,Tue,2
9/1/2001,8,1,Tue,2
9/1/2001,9,1,Tue,2
9/1/2001,10,3,Tue,2
9/1/2001,11,1,Tue,2
9/1/2001,14,3,Tue,2
9/1/2001,19,1,Tue,2
9/1/2001,20,1,Tue,2
9/2/2001,6,2,Fri,5
9/2/2001,7,1,Fri,5
9/2/2001,9,1,Fri,5
9/2/2001,10,1,Fri,5
9/2/2001,11,1,Fri,5
9/2/2001,15,1,Fri,5
9/2/2001,16,2,Fri,5
9/2/2001,17,2,Fri,5
9/2/2001,19,1,Fri,5
9/3/2001,1,2,Fri,5
9/3/2001,2,2,Fri,5
9/3/2001,3,3,Fri,5
9/3/2001,6,2,Fri,5
9/3/2001,7,4,Fri,5
9/3/2001,8,7,Fri,5
9/3/2001,10,1,Fri,5
9/3/2001,11,2,Fri,5
9/3/2001,12,2,Fri,5
9/3/2001,13,1,Fri,5
9/3/2001,14,3,Fri,5
9/3/2001,15,4,Fri,5
9/3/2001,16,1,Fri,5
9/3/2001,18,2,Fri,5
9/3/2001,19,3,Fri,5
9/4/2001,2,2,Mon,1
9/4/2001,4,5,Mon,1
9/4/2001,5,12,Mon,1
9/4/2001,6,18,Mon,1
9/4/2001,7,46,Mon,1
9/4/2001,8,34,Mon,1
9/4/2001,9,34,Mon,1
9/4/2001,10,35,Mon,1
9/4/2001,11,39,Mon,1
9/4/2001,12,30,Mon,1
9/4/2001,13,34,Mon,1
9/4/2001,14,21,Mon,1
9/4/2001,15,33,Mon,1
9/4/2001,16,19,Mon,1
9/4/2001,17,14,Mon,1
9/4/2001,18,20,Mon,1
9/4/2001,19,1,Mon,1
9/4/2001,20,2,Mon,1
9/4/2001,21,4,Mon,1
9/5/2001,0,3,Wed,3
9/5/2001,1,1,Wed,3
9/5/2001,2,8,Wed,3
9/5/2001,3,2,Wed,3
9/5/2001,4,1,Wed,3
9/5/2001,5,11,Wed,3
9/5/2001,6,41,Wed,3
9/5/2001,7,53,Wed,3
9/5/2001,8,46,Wed,3
9/5/2001,9,27,Wed,3
9/5/2001,10,29,Wed,3
9/5/2001,11,30,Wed,3
9/5/2001,12,22,Wed,3
9/5/2001,13,25,Wed,3
9/5/2001,14,50,Wed,3
9/5/2001,15,36,Wed,3
9/5/2001,16,26,Wed,3
9/5/2001,17,4,Wed,3
9/5/2001,18,5,Wed,3
9/5/2001,19,6,Wed,3
9/5/2001,20,2,Wed,3
9/5/2001,21,1,Wed,3
9/5/2001,22,1,Wed,3
9/5/2001,23,1,Wed,3
9/6/2001,0,3,Sat,6
9/6/2001,1,1,Sat,6
9/6/2001,2,2,Sat,6
9/6/2001,4,4,Sat,6
9/6/2001,5,6,Sat,6
9/6/2001,6,34,Sat,6
9/6/2001,7,24,Sat,6
9/6/2001,8,19,Sat,6
9/6/2001,9,26,Sat,6
9/6/2001,10,43,Sat,6
9/6/2001,11,18,Sat,6
9/6/2001,12,36,Sat,6
9/6/2001,13,34,Sat,6
9/6/2001,14,36,Sat,6
9/6/2001,15,22,Sat,6
9/6/2001,16,19,Sat,6
9/6/2001,17,6,Sat,6
9/6/2001,18,11,Sat,6
9/6/2001,19,6,Sat,6
9/6/2001,20,2,Sat,6
9/6/2001,22,2,Sat,6
9/6/2001,23,3,Sat,6
9/7/2001,1,1,Mon,1
9/7/2001,2,3,Mon,1
9/7/2001,3,1,Mon,1
9/7/2001,4,4,Mon,1
9/7/2001,5,14,Mon,1
9/7/2001,6,18,Mon,1
9/7/2001,7,44,Mon,1
9/7/2001,8,31,Mon,1
9/7/2001,9,26,Mon,1
9/7/2001,10,23,Mon,1
9/7/2001,11,29,Mon,1
9/7/2001,12,42,Mon,1
9/7/2001,13,28,Mon,1
9/7/2001,14,28,Mon,1
9/7/2001,15,20,Mon,1
9/7/2001,16,8,Mon,1
9/7/2001,17,4,Mon,1
9/7/2001,18,1,Mon,1
9/7/2001,19,1,Mon,1
9/7/2001,20,1,Mon,1
9/7/2001,21,1,Mon,1
9/7/2001,22,2,Mon,1
9/8/2001,2,1,Thu,4
9/8/2001,5,3,Thu,4
9/8/2001,6,1,Thu,4
9/8/2001,7,2,Thu,4
9/8/2001,8,3,Thu,4
9/8/2001,9,2,Thu,4
9/8/2001,10,3,Thu,4
9/8/2001,11,4,Thu,4
9/8/2001,13,3,Thu,4
9/8/2001,19,4,Thu,4
9/9/2001,6,2,Sun,7
9/9/2001,8,1,Sun,7
9/9/2001,9,2,Sun,7
9/9/2001,10,2,Sun,7
9/9/2001,12,3,Sun,7
9/9/2001,14,1,Sun,7
9/9/2001,15,1,Sun,7
9/9/2001,16,16,Sun,7
9/9/2001,18,1,Sun,7
9/9/2001,19,6,Sun,7
9/9/2001,20,1,Sun,7
9/9/2001,22,2,Sun,7
9/10/2001,0,1,Tue,2
9/10/2001,1,1,Tue,2
9/10/2001,3,1,Tue,2
9/10/2001,4,12,Tue,2
9/10/2001,5,16,Tue,2
9/10/2001,6,34,Tue,2
9/10/2001,7,48,Tue,2
9/10/2001,8,35,Tue,2
9/10/2001,9,31,Tue,2
9/10/2001,10,25,Tue,2
9/10/2001,11,45,Tue,2
9/10/2001,12,38,Tue,2
9/10/2001,13,57,Tue,2
9/10/2001,14,47,Tue,2
9/10/2001,15,28,Tue,2
9/10/2001,16,18,Tue,2
9/10/2001,17,23,Tue,2
9/10/2001,18,3,Tue,2
9/10/2001,19,2,Tue,2
9/10/2001,20,7,Tue,2
9/10/2001,21,1,Tue,2
9/10/2001,22,1,Tue,2
9/11/2001,3,3,Fri,5
9/11/2001,4,16,Fri,5
9/11/2001,5,16,Fri,5
9/11/2001,6,23,Fri,5
9/11/2001,7,14,Fri,5
9/11/2001,8,11,Fri,5
9/11/2001,9,8,Fri,5
9/11/2001,10,18,Fri,5
9/11/2001,11,20,Fri,5
9/11/2001,12,3,Fri,5
9/11/2001,13,3,Fri,5
9/11/2001,14,7,Fri,5
9/11/2001,15,6,Fri,5
9/11/2001,16,2,Fri,5
9/11/2001,17,9,Fri,5
9/11/2001,18,5,Fri,5
9/11/2001,19,1,Fri,5
9/11/2001,23,3,Fri,5
9/12/2001,0,1,Sun,7
9/12/2001,1,3,Sun,7
9/12/2001,2,1,Sun,7
9/12/2001,3,2,Sun,7
9/12/2001,4,4,Sun,7
9/12/2001,5,11,Sun,7
9/12/2001,6,23,Sun,7
9/12/2001,7,29,Sun,7
9/12/2001,8,56,Sun,7
9/12/2001,9,57,Sun,7
9/12/2001,10,23,Sun,7
9/12/2001,11,36,Sun,7
9/12/2001,12,30,Sun,7
9/12/2001,13,37,Sun,7
9/12/2001,14,42,Sun,7
9/12/2001,15,29,Sun,7
9/12/2001,16,19,Sun,7
9/12/2001,17,7,Sun,7
9/12/2001,18,5,Sun,7
9/12/2001,19,3,Sun,7
9/12/2001,20,4,Sun,7
9/12/2001,21,2,Sun,7
9/12/2001,23,2,Sun,7
13/09/2001,0,1,13/09/2001,
13/09/2001,3,1,13/09/2001,
13/09/2001,4,7,13/09/2001,
13/09/2001,5,21,13/09/2001,
13/09/2001,6,32,13/09/2001,
13/09/2001,7,47,13/09/2001,
13/09/2001,8,40,13/09/2001,
13/09/2001,9,31,13/09/2001,
13/09/2001,10,26,13/09/2001,
13/09/2001,11,39,13/09/2001,
13/09/2001,12,25,13/09/2001,
13/09/2001,13,26,13/09/2001,
13/09/2001,14,37,13/09/2001,
13/09/2001,15,24,13/09/2001,
13/09/2001,16,10,13/09/2001,
13/09/2001,17,12,13/09/2001,
13/09/2001,18,4,13/09/2001,
13/09/2001,19,2,13/09/2001,
13/09/2001,20,36,13/09/2001,
13/09/2001,23,1,13/09/2001,
14/09/2001,0,3,14/09/2001,
14/09/2001,2,1,14/09/2001,
14/09/2001,3,1,14/09/2001,
14/09/2001,4,5,14/09/2001,
14/09/2001,5,13,14/09/2001,
14/09/2001,6,29,14/09/2001,
14/09/2001,7,32,14/09/2001,
14/09/2001,8,39,14/09/2001,
14/09/2001,9,35,14/09/2001,
14/09/2001,10,38,14/09/2001,
14/09/2001,11,40,14/09/2001,
14/09/2001,12,33,14/09/2001,
14/09/2001,13,32,14/09/2001,
14/09/2001,14,22,14/09/2001,
14/09/2001,15,32,14/09/2001,
14/09/2001,16,4,14/09/2001,
14/09/2001,17,3,14/09/2001,
14/09/2001,18,3,14/09/2001,
14/09/2001,19,1,14/09/2001,
14/09/2001,20,2,14/09/2001,
14/09/2001,22,1,14/09/2001,
15/09/2001,1,1,15/09/2001,
15/09/2001,4,2,15/09/2001,
15/09/2001,7,2,15/09/2001,
15/09/2001,8,2,15/09/2001,
15/09/2001,9,4,15/09/2001,
15/09/2001,10,3,15/09/2001,
15/09/2001,11,1,15/09/2001,
15/09/2001,12,3,15/09/2001,
15/09/2001,13,2,15/09/2001,
15/09/2001,14,3,15/09/2001,
15/09/2001,15,6,15/09/2001,
15/09/2001,16,6,15/09/2001,
15/09/2001,17,1,15/09/2001,
15/09/2001,18,3,15/09/2001,
15/09/2001,21,1,15/09/2001,
15/09/2001,22,2,15/09/2001,
16/09/2001,0,1,16/09/2001,
16/09/2001,5,1,16/09/2001,
16/09/2001,7,2,16/09/2001,
16/09/2001,8,3,16/09/2001,
16/09/2001,9,2,16/09/2001,
16/09/2001,10,4,16/09/2001,
16/09/2001,11,5,16/09/2001,
16/09/2001,12,2,16/09/2001,
16/09/2001,13,2,16/09/2001,
16/09/2001,14,3,16/09/2001,
16/09/2001,15,2,16/09/2001,
16/09/2001,17,1,16/09/2001,
16/09/2001,18,7,16/09/2001,
16/09/2001,19,8,16/09/2001,
16/09/2001,21,1,16/09/2001,
17/09/2001,0,1,17/09/2001,
17/09/2001,3,2,17/09/2001,
17/09/2001,4,6,17/09/2001,
17/09/2001,5,38,17/09/2001,
17/09/2001,6,30,17/09/2001,
17/09/2001,7,31,17/09/2001,
17/09/2001,8,42,17/09/2001,
17/09/2001,9,35,17/09/2001,
17/09/2001,10,34,17/09/2001,
17/09/2001,11,34,17/09/2001,
17/09/2001,12,42,17/09/2001,
17/09/2001,13,37,17/09/2001,
17/09/2001,14,31,17/09/2001,
17/09/2001,15,35,17/09/2001,
17/09/2001,16,32,17/09/2001,
17/09/2001,17,8,17/09/2001,
17/09/2001,18,4,17/09/2001,
17/09/2001,19,2,17/09/2001,
17/09/2001,20,2,17/09/2001,
17/09/2001,21,16,17/09/2001,
17/09/2001,22,1,17/09/2001,
17/09/2001,23,1,17/09/2001,
18/09/2001,2,2,18/09/2001,
18/09/2001,3,3,18/09/2001,
18/09/2001,4,4,18/09/2001,
18/09/2001,5,40,18/09/2001,
18/09/2001,6,45,18/09/2001,
18/09/2001,7,53,18/09/2001,
18/09/2001,8,46,18/09/2001,
18/09/2001,9,43,18/09/2001,
18/09/2001,10,44,18/09/2001,
18/09/2001,11,38,18/09/2001,
18/09/2001,12,54,18/09/2001,
18/09/2001,13,45,18/09/2001,
18/09/2001,14,54,18/09/2001,
18/09/2001,15,27,18/09/2001,
18/09/2001,16,20,18/09/2001,
18/09/2001,17,6,18/09/2001,
18/09/2001,18,2,18/09/2001,
18/09/2001,19,1,18/09/2001,
18/09/2001,20,1,18/09/2001,
18/09/2001,21,4,18/09/2001,
18/09/2001,23,2,18/09/2001,
19/09/2001,0,1,19/09/2001,
19/09/2001,2,1,19/09/2001,
19/09/2001,3,2,19/09/2001,
19/09/2001,4,9,19/09/2001,
19/09/2001,5,18,19/09/2001,
19/09/2001,6,59,19/09/2001,
19/09/2001,7,55,19/09/2001,
19/09/2001,8,54,19/09/2001,
19/09/2001,9,57,19/09/2001,
19/09/2001,10,37,19/09/2001,
19/09/2001,11,56,19/09/2001,
19/09/2001,12,82,19/09/2001,
19/09/2001,13,33,19/09/2001,
19/09/2001,14,50,19/09/2001,
19/09/2001,15,44,19/09/2001,
19/09/2001,16,23,19/09/2001,
19/09/2001,17,8,19/09/2001,
19/09/2001,18,31,19/09/2001,
19/09/2001,19,7,19/09/2001,
19/09/2001,20,5,19/09/2001,
19/09/2001,21,4,19/09/2001,
19/09/2001,22,1,19/09/2001,
19/09/2001,23,2,19/09/2001,
20/09/2001,0,1,20/09/2001,
20/09/2001,1,1,20/09/2001,
20/09/2001,2,1,20/09/2001,
20/09/2001,4,4,20/09/2001,
20/09/2001,5,14,20/09/2001,
20/09/2001,6,20,20/09/2001,
20/09/2001,7,28,20/09/2001,
20/09/2001,8,64,20/09/2001,
20/09/2001,9,35,20/09/2001,
20/09/2001,10,31,20/09/2001,
20/09/2001,11,55,20/09/2001,
20/09/2001,12,50,20/09/2001,
20/09/2001,13,35,20/09/2001,
20/09/2001,14,49,20/09/2001,
20/09/2001,15,21,20/09/2001,
20/09/2001,16,12,20/09/2001,
20/09/2001,17,5,20/09/2001,
20/09/2001,18,2,20/09/2001,
20/09/2001,19,2,20/09/2001,
20/09/2001,20,30,20/09/2001,
20/09/2001,21,3,20/09/2001,
20/09/2001,22,1,20/09/2001,
20/09/2001,23,1,20/09/2001,
21/09/2001,1,1,21/09/2001,
21/09/2001,2,2,21/09/2001,
21/09/2001,3,3,21/09/2001,
21/09/2001,4,2,21/09/2001,
21/09/2001,5,8,21/09/2001,
21/09/2001,6,44,21/09/2001,
21/09/2001,7,39,21/09/2001,
21/09/2001,8,32,21/09/2001,
21/09/2001,9,43,21/09/2001,
21/09/2001,10,42,21/09/2001,
21/09/2001,11,32,21/09/2001,
21/09/2001,12,35,21/09/2001,
21/09/2001,13,61,21/09/2001,
21/09/2001,14,63,21/09/2001,
21/09/2001,15,22,21/09/2001,
21/09/2001,16,13,21/09/2001,
21/09/2001,17,18,21/09/2001,
21/09/2001,20,2,21/09/2001,
21/09/2001,21,1,21/09/2001,
21/09/2001,23,2,21/09/2001,
22/09/2001,0,1,22/09/2001,
22/09/2001,1,2,22/09/2001,
22/09/2001,3,2,22/09/2001,
22/09/2001,4,2,22/09/2001,
22/09/2001,8,7,22/09/2001,
22/09/2001,11,1,22/09/2001,
22/09/2001,12,2,22/09/2001,
22/09/2001,13,1,22/09/2001,
22/09/2001,14,1,22/09/2001,
22/09/2001,15,3,22/09/2001,
22/09/2001,16,1,22/09/2001,
22/09/2001,20,3,22/09/2001,
22/09/2001,22,1,22/09/2001,
23/09/2001,1,1,23/09/2001,
23/09/2001,2,2,23/09/2001,
23/09/2001,4,1,23/09/2001,
23/09/2001,5,1,23/09/2001,
23/09/2001,7,1,23/09/2001,
23/09/2001,8,6,23/09/2001,
23/09/2001,9,1,23/09/2001,
23/09/2001,10,3,23/09/2001,
23/09/2001,11,1,23/09/2001,
23/09/2001,12,1,23/09/2001,
23/09/2001,13,1,23/09/2001,
23/09/2001,15,2,23/09/2001,
23/09/2001,16,21,23/09/2001,
23/09/2001,18,1,23/09/2001,
23/09/2001,19,4,23/09/2001,
23/09/2001,20,1,23/09/2001,
23/09/2001,21,1,23/09/2001,
23/09/2001,22,1,23/09/2001,
23/09/2001,23,1,23/09/2001,
24/09/2001,1,1,24/09/2001,
24/09/2001,2,1,24/09/2001,
24/09/2001,3,1,24/09/2001,
24/09/2001,4,15,24/09/2001,
24/09/2001,5,24,24/09/2001,
24/09/2001,6,37,24/09/2001,
24/09/2001,7,34,24/09/2001,
24/09/2001,8,50,24/09/2001,
24/09/2001,9,32,24/09/2001,
24/09/2001,10,25,24/09/2001,
24/09/2001,11,50,24/09/2001,
24/09/2001,12,46,24/09/2001,
24/09/2001,13,93,24/09/2001,
24/09/2001,14,45,24/09/2001,
24/09/2001,15,55,24/09/2001,
24/09/2001,16,21,24/09/2001,
24/09/2001,17,9,24/09/2001,
24/09/2001,18,9,24/09/2001,
24/09/2001,19,15,24/09/2001,
24/09/2001,20,10,24/09/2001,
24/09/2001,21,8,24/09/2001,
24/09/2001,22,19,24/09/2001,
24/09/2001,23,1,24/09/2001,
25/09/2001,0,5,25/09/2001,
25/09/2001,1,2,25/09/2001,
25/09/2001,2,4,25/09/2001,
25/09/2001,3,2,25/09/2001,
25/09/2001,4,8,25/09/2001,
25/09/2001,5,21,25/09/2001,
25/09/2001,6,73,25/09/2001,
25/09/2001,7,56,25/09/2001,
25/09/2001,8,66,25/09/2001,
25/09/2001,9,65,25/09/2001,
25/09/2001,10,49,25/09/2001,
25/09/2001,11,73,25/09/2001,
25/09/2001,12,56,25/09/2001,
25/09/2001,13,47,25/09/2001,
25/09/2001,14,59,25/09/2001,
25/09/2001,15,93,25/09/2001,
25/09/2001,16,28,25/09/2001,
25/09/2001,17,9,25/09/2001,
25/09/2001,18,11,25/09/2001,
25/09/2001,19,3,25/09/2001,
25/09/2001,20,3,25/09/2001,
25/09/2001,22,19,25/09/2001,
25/09/2001,23,2,25/09/2001,
26/09/2001,0,3,26/09/2001,
26/09/2001,1,3,26/09/2001,
26/09/2001,2,5,26/09/2001,
26/09/2001,3,3,26/09/2001,
26/09/2001,4,4,26/09/2001,
26/09/2001,5,21,26/09/2001,
26/09/2001,6,44,26/09/2001,
26/09/2001,7,77,26/09/2001,
26/09/2001,8,82,26/09/2001,
26/09/2001,9,62,26/09/2001,
26/09/2001,10,60,26/09/2001,
26/09/2001,11,44,26/09/2001,
26/09/2001,12,65,26/09/2001,
26/09/2001,13,71,26/09/2001,
26/09/2001,14,63,26/09/2001,
26/09/2001,15,36,26/09/2001,
26/09/2001,16,22,26/09/2001,
26/09/2001,17,20,26/09/2001,
26/09/2001,18,28,26/09/2001,
26/09/2001,19,4,26/09/2001,
26/09/2001,20,3,26/09/2001,
26/09/2001,21,2,26/09/2001,
26/09/2001,22,4,26/09/2001,
26/09/2001,23,2,26/09/2001,
27/09/2001,0,3,27/09/2001,
27/09/2001,1,1,27/09/2001,
27/09/2001,2,2,27/09/2001,
27/09/2001,4,13,27/09/2001,
27/09/2001,5,20,27/09/2001,
27/09/2001,6,50,27/09/2001,
27/09/2001,7,80,27/09/2001,
27/09/2001,8,67,27/09/2001,
27/09/2001,9,52,27/09/2001,
